MemberId,company,createdAt,currency,isActive,lastTransactionAmount,lastTransactionAt,role,tier,totalAmountDonated,type,profile,twitter,github,website
23201,,2018-09-28 18:00,USD,True,20,2018-09-28 18:00,BACKER,0,20,USER,https://opencollective.com/robert-krasny,,,
23291,,2018-10-01 00:40,USD,True,10,2018-10-01 00:40,BACKER,0,10,USER,https://opencollective.com/lars-olsson,,,
23296,,2018-10-01 06:13,USD,True,5,2018-10-01 06:13,BACKER,0,5,USER,https://opencollective.com/anonymous1158,,,
23428,,2018-10-03 10:19,USD,True,10,2018-10-03 10:19,BACKER,0,10,USER,https://opencollective.com/anonymous1172,,,
24892,,2018-10-24 01:31,USD,True,5,2018-10-24 01:31,BACKER,0,5,USER,https://opencollective.com/steve-naples,,,
25431,,2018-11-01 22:00,USD,True,20,2018-11-01 22:00,BACKER,0,20,USER,https://opencollective.com/anonymous1306,,,
25588,,2018-11-04 16:44,USD,True,2,2018-11-04 16:44,BACKER,0,2,USER,https://opencollective.com/glenn-ruysschaert,,,
26069,,2018-11-11 04:10,USD,False,25,2018-11-11 04:10,BACKER,mega sponsor,25,USER,https://opencollective.com/john-smallberries,,,
26246,,2018-11-14 15:23,USD,False,10,2019-11-01 17:07,BACKER,sponsor,130,USER,https://opencollective.com/pier-tortorelli,,,
26330,,2018-11-16 02:00,USD,False,2,2019-08-01 05:13,BACKER,backer,20,USER,https://opencollective.com/anonymous1910,,,
26339,,2018-11-16 08:12,USD,True,10,2018-11-16 08:12,BACKER,0,10,USER,https://opencollective.com/anonymous1911,,,
26746,,2018-11-23 15:16,USD,True,10,2018-11-23 15:16,BACKER,0,10,USER,https://opencollective.com/stefan-graf,,,https://www.graf.vg
26795,,2018-11-25 05:33,USD,True,10,2018-11-25 05:33,BACKER,0,10,USER,https://opencollective.com/jeffrey,,,
27273,,2018-12-01 19:01,USD,True,20,2018-12-01 19:01,BACKER,0,20,USER,https://opencollective.com/skar,,,
27433,,2018-12-03 06:13,USD,True,25,2018-12-03 06:13,BACKER,0,25,USER,https://opencollective.com/anonymous1996,,,
27642,,2018-12-05 15:36,USD,True,20,2018-12-05 15:36,BACKER,0,20,USER,https://opencollective.com/anonymous2014,,,
27827,,2018-12-07 22:19,USD,False,25,2023-12-04 17:35,BACKER,backer,145,USER,https://opencollective.com/anonymous2043,,,
27846,,2018-12-08 14:37,USD,False,5,2021-10-01 04:16,BACKER,sponsor,255,USER,https://opencollective.com/anonymous2049,,,
28087,,2018-12-12 16:45,USD,True,5,2018-12-12 16:45,BACKER,0,5,USER,https://opencollective.com/anonymous2105,,,
28284,,2018-12-14 17:27,USD,False,2,2018-12-14 17:27,BACKER,backer,2,USER,https://opencollective.com/moustafa-a,,,
28285,,2018-12-14 17:27,0,False,0,2024-08-27 10:43,BACKER,backer,106,ORGANIZATION,https://opencollective.com/triplebyte,https://twitter.com/triple_byte,,https://triplebyte.com/os/opencollective
28333,,2018-12-15 13:43,USD,True,35,2018-12-15 13:43,BACKER,0,35,USER,https://opencollective.com/anonymous2120,,,
28377,,2018-12-16 21:30,USD,True,10,2018-12-16 21:30,BACKER,0,10,USER,https://opencollective.com/anonymous2126,,,
29030,,2018-12-23 21:07,USD,True,10,2018-12-23 21:07,BACKER,0,10,USER,https://opencollective.com/brandon-smith1,,,
29144,,2018-12-27 04:42,USD,True,10,2018-12-27 04:42,BACKER,0,10,USER,https://opencollective.com/cory-landers,,,
29216,,2018-12-28 09:30,USD,True,10,2018-12-28 09:30,BACKER,0,10,USER,https://opencollective.com/anonymous2188,,,
29283,,2018-12-30 15:01,USD,True,30,2018-12-30 15:01,BACKER,0,30,USER,https://opencollective.com/anonymous2204,,,
29319,,2018-12-31 13:06,USD,True,13,2018-12-31 13:06,BACKER,0,13,USER,https://opencollective.com/anonymous2210,,,
30011,,2019-01-11 02:54,USD,True,10,2022-05-01 17:20,BACKER,0,410,USER,https://opencollective.com/dan-hicks,,,
30441,,2019-01-17 23:59,USD,False,25,2022-08-01 19:09,BACKER,backer,1352,USER,https://opencollective.com/jordan-buttorff,,,
30961,,2019-01-25 02:40,USD,True,25,2019-01-25 02:40,BACKER,0,25,USER,https://opencollective.com/bummeddude,https://twitter.com/bummeddude,,
